book_id,page_id,header_id,header_text,hasRef
2,384,-1,"٢ - ما روي عن عائشة ﵂: كان فيما أنزل عشر رضعات محرمات، فنسخن بخمس، وتوفي رسول الله ﷺ وهو مما يتلى ا. هـ رواه مسلم (^١).
ونوقش بما يأتي: أ- لا يجوز الاعتراض بمثله على ظاهر القرآن؛ لأنه غير جائز أن يقال: إن شيئًا من القرآن فُقد حتى لم يُنقل، ولا يجوز أن تذهب تلاوته والعلم به على الأمة، ولأنه لا يجوز أن يكون القرآن معرَّضًا لأكل الشاة حتى لا يصل من أجله - أي: الأكل - إلى الأمة، وقد قال الله تعالى: ﴿لَا يَأْتِيهِ الْبَاطِلُ مِنْ بَيْنِ يَدَيْهِ وَلَا مِنْ خَلْفِهِ تَنْزِيلٌ مِنْ حَكِيمٍ حَمِيدٍ﴾ [سورة فصلت: ٤٢]، فقول الراوي: فمات ﵊ وهو مما يقرأ من القرآن؛ قول منكر، وجرم في القرآن، ولا يحل أن يجوز أحد سقوط شيء من القرآن بعد موت رسول الله - صلى الله عليه وعلى آله وسلم -. (^٢)
وأجيب عنه: بأنه ليس يمتنع نسخ التلاوة مع بقاء الحكم (^٣)، وبأنه مما يقرأ من القرآن الذي بطل أن يكتب في المصاحف، وبقي حكمه؛ كآية الرجم، سواء بسواء، وهذا مما لا جواب عنه، فبطل اعتراضهم المذكور. (^٤)
ونوقش الجواب بأمرين:
الأول: عدم التسليم؛ لأن ادعاء بقاء حكمه بعد نسخه يحتاج إلى دليل. (^٥)
الثاني: لو سلم ذلك، لم يكن لقائله دَرَك؛ من قِبَل أن عائشة قالت: توفي النبي ﷺ وهو مما يتلى، فأخبرت أنه لم ينسخ إلى أن مات النبي ﷺ، ولا
",True
2,385,-1,"يجوز النسخ بعد موت النبي ﷺ، على أنه يحتمل أن يكون في إرضاع الكبير، فنُسخ بنسخ رضاع الكبير. (^١)
ب - ليس كل ما يُتلى يكون ثابتًا بالحكم؛ إذ جائزٌ نسخ الحكم مع بقاء التلاوة. (^٢)
ج - إن المراد مما روته عائشة نسخ الكل نسخًا قريبًا؛ حتى إن من لم يبلغه كان يقرؤها، وإلا؛ لزم ضياع بعض القرآن كما تقوله الروافض. (^٣)
د - إن إحالته على القرآن الباقي بعده ﷺ يقتضي عدم اعتباره؛ لأنه لو كان قرآنًا لتلي الآن؛ لقوله تعالى: ﴿إِنَّا نَحْنُ نَزَّلْنَا الذِّكْرَ وَإِنَّا لَهُ لَحَافِظُونَ﴾ [سورة الحجر: ٩]. (^٤)
هـ - إن حديث عائشة هذا لم تنقله نقل الأخبار فيحتج به، وإنما نقلته نقل القرآن، والقرآن إنما يثبت بالتواتر؛ فامتنع إثبات الحكم به. (^٥)
وأجيب عنه: بأن الكلام فيما نقل من القرآن آحادًا في فصلين؛ أحدهما: كونه من القرآن، والثاني: وجوب العمل به، ولا ريب أنهما حكمان متغايران؛ فإن الأول يوجب انعقاد الصلاة به، وتحريم مسه على المحدث، وقراءته على الجنب، وغير ذلك من أحكام القرآن؛ فإذا انتفت هذه الأحكام لعدم التواتر؛ لم يلزم انتفاء العمل به؛ فإنه يكفي فيه الظن، وقد احتج كل واحد من الأئمة الأربعة به في موضع؛ فاحتج به الشافعي وأحمد في هذا الموضع، واحتج به أبو حنيفة في وجوب التتابع في صيام الكفارة بقراءة ابن مسعود: ""فصيام ثلاثة أيام متتابعات""، واحتج به مالك - والصحابة قبله - في فرض الواحد من ولد الأم أنه السدس بقراءة أُبي، ""وإن كان رجل يورث كلالة أو امرأة، وله أخ أو أخت - من أم -؛ فلكل واحد منهما السدس""؛ فالناس كلهم احتجوا بهذه القراءة، ولا مستند للإجماع سواها. (^٦)
",True
2,386,-1,"وـ ما روي عن طاوس أنه قال: كان لأزواج النبي ﵌ رضاعات محرمات، ولسائر النساء رضاعات معلومات، ثم ترك ذلك بعد. (^١)
ز - ما سئل عنه طاوس من قولة من يقول: لا يحرم من الرضاع دون سبع رضعات، ثم صار إلى خمس؟ قال طاوس: قد كان ذلك، فحدث بعد ذلك أمر جاء بالتحريم؛ المرة الواحدة تحرم. (^٢)
وأجيب عنه: بأن قول طاوس هذا لم يسنده إلى صاحب، فضلًا عن رسول الله ﵌، ومثل هذا لا تقوم به حجة، ولا يحل القطع بالنسخ؛ بظن تابعي. (^٣)
ح - إن مالكًا قال بعد روايته في موطئه: وليس العمل على هذا ا. هـ (^٤)
٣ - الخبر في أمر سالم مولى أبي حذيفة؛ حيث جاء من طرق عن عائشة، بلفظ: ""أرضعيه"" (^٥) فقط، غير أنه روي بلفظ: ""أرضعيه خمس رضعات فيحرُمُ بلبنها"" (^٦)، فكان
",True
2,387,-1,". . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
",False
2,388,-1,". . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
",False
2,389,-1,"قبل أن ينزل التحريم بالخمس، ثم أفتاها بالخمس بعد نزولها، وقد لا يكون بين الأمرين إلا بعض ساعة. (^١)
ونوقش بما يأتي: أ- إنه زيادة على مطلق القرآن، والزيادة نسخ، والسنة لا تنسخ القرآن (^٢).
وأجيب عنه: بأن تقييد المطلق بيان؛ لا نسخ ولا تخصيص، ومن قال بتعليق التحريم بغير الخمس؛ فقد خالف مناطيق الأحاديث بالضرورة. (^٣)
٤ - ما روي عن أبو هريرة ﵁ قال: ""لا يحرم من الرضاع إلا ما فتق الأمعاء"" (^٤)، والرضعة الواحدة لا تجزئ في ذلك؛ لأنها لا تغني من جوع، فإذا كان الغناء بالحليب يحتاج تقديرًا؛ فأولى ما يؤخذ به ما قدرته الشريعة، وهو خمس رضعات. (^٥)
ونوقش بما يأتي: أ- إن في سنده ضعفًا وانقطاعًا. (^٦)
وأجيب عنه: بأن النظر يؤيده. (^٧)
٥ - إن عائشة ﵂ كانت إذا أرادت أن يدخل عليها أحد أمرت إحدى بنات إخوتها أو أخواتها فأرضعته خمس رضعات. (^٨)
٦ - ما روى نافع أن سالم بن عبد الله أخبره: أن عائشة ﵂ أرسلت به وهو يرضع إلى أختها أم كلثوم، فأرضعته ثلاث رضعات ثم مرضت، فلم ترضعه غير ثلاث بمنزلة ولدها من الرضاعة، وهذا خبر في غاية الصحة، وجلالة الرواة وثقتهم، ولا يسع أحدًا الخروجُ عنه، كما أن هذا الخبر من رواية ابن جريج يبين وهم رواية ابن إسحاق لهذا الخبر، فذكر فيه عشر رضعات أو نسخه؛ إذ قد يمكن أن يكون ﵊ أفتاها بالعشر
",True
2,390,-1,"رضعات؛ فلم أكن أدخل على عائشة من أجل أني لم يتم لي عشر رضعات ا. هـ (^١)، وأما النص على الرضعات العشر، فقد وجه الشافعي قول سالم هذا بقوله: ""ولعل سالمًا أن يكون ذهب عليه قول عائشة في العشر الرضعات فنسخن بخمس معلومات، فحدث عنها بما علم من أنه أرضع ثلاثًا فلم يكن يدخل عليها، وعلم أن ما أمرت أن يرضع عشرًا، فرأى أنه إنما يحل الدخول عليها عشر"" (^٢)، ويؤيد هذا حكاية عائشة الآنفة أن الخمس رضعات يحرمن وأنهن من القرآن (^٣).
٧ - ما روى عروة بن الزبير، عن عائشة أم المؤمنين ﵂؛ أنها قالت: لا تحرم دون خمس رضعات معلومات. (^٤)
٨ - ما روى سالم بن عبد الله بن عمر، عن زيد بن ثابت؛ قال: لا تحرم الرضعة والرضعتان والثلاث. (^٥)
١٠ - إنه سبب تحريم، فيشترط فيه العدد؛ كاللعان. (^٦)
ونوقش بما يأتي: أ- إنه سبب تحريم، فلا يتوقف على العدد؛ كالنكاح على غير الزوج، والطلاق على الزوج (^٧)، والمعنى أن منكوحة أي رجل تحرم على أبيه تأبيدًا، وعلى غيره بهذا النكاح الواحد الذي لا تعدد فيه، كما أن الطلاق يكون واحدًا، ويحرم المرأة على المطلِّق بعد العدة.
",True
2,391,-1,"أدلة القول الثالث: استدل أصحاب القول الثالث بما يأتي:
١ - ما روي مرفوعًا: ""لا تحرم المصة ولا المصتان"" رواه مسلم (^١)، وما في معناه من المرويات المرفوعة والموقوفة التي جاءت مجيء التواتر، فهي مستثناة من عموم قول الله ﷿: ﴿وَأُمَّهَاتُكُمْ اللَّاتِي أَرْضَعْنَكُمْ وَأَخْوَاتُكُمْ مِنَ الرَّضَاعَةِ﴾ [سورة النساء: ٢٣]، وبقي ما زاد على التحريم. (^٢)
ونوقش بما يأتي: أ- إن صريح ما روي في أدلة الرضعات الخمس يخصص مفهوم ما رووه هنا، فنجمع بين الأخبار، ونحملها على الصريح الذي رَوَيناه. (^٣)
ب - ليس في هذا بيان أنهم كانوا يحرمون بالثلاث. (^٤)
ج - إن نفي التحريم بالرضعة والرضعتين صريح في عدم تعليق التحريم بقليل الرضاع وكثيره، وأما مفهومه فيقدم عليه المنطوق الذي خرج مخرج تأسيس حكم مبتدأ، ولم يخرج جوابًا للسائل. (^٥)
د - إن تعليق التحريم بالثلاث يخالف منطوق نصوص أخرى، بخلاف تعليقه بالخمس؛ فإنه لا يخالف شيئًا مما استدللتم به، وغاية ما فيه تقييد المطلق. (^٦)
هـ ــ صدقتم في أنها غاية في الصحة، ولكن لو لم يرد غيرها لكان القول ما قلتم، وحيث قد جاء غير هذا مما صرح فيه بالرضعات الخمس؛ فهو المقدم. (^٧)
أدلة القول الرابع: استدل أصحاب القول الرابع بما يأتي:
١ - إن عروة روى في حديث سهلة بنت سهيل أن رسول الله ﷺ قال: ""أرضعيه عشر رضعات، فيحرم بلبنها"". (^٨)
",True
2,392,-1,"ونوقش بما يأتي: أ- إنه لا يخلو من أحد وجهين، لا ثالث لهما:
أحدِهما: أن يكون ابن إسحاق وهم فيه؛ لأنه قد روى هذا الخبر عن الزهري من هو أحفظ من ابن إسحاق - وهو ابن جريج -، فقال فيه: أرضعيه خمس رضعات.
الثاني: أن يكون محفوظًا؛ فتكون رواية ابن إسحاق صحيحة ورواية ابن جريج صحيحة، فيكونان خبرين اثنين، فإذا كان ذلك؛ فالعشر الرضعات منسوخات.
فسقط هذا الخبر؛ إذ لا يخلو ضرورة من أن يكون وهمًا، أو منسوخًا؛ لا بد من أحدهما. (^١)

كما يمكن أن يناقش بما يأتي: ب- إن دلالة منطوق أدلة القول الثاني في إجزاء الرضعات الخمس للتحريم مقدمة على دلالة المفهوم من هذا الدليل أن ما دون العشر لا يجزئ في ثبوت التحريم.
ج ــ إن ذلك في أول الإسلام، فنسخ بخمس معلومات، والأمور العددية في الشرعيات قد يطرأ عليها التغير بعد شرعها مباشرة، أو النسخ بعد فترة؛ كما وقع ذلك في عدد الصلوات في اليوم والليلة خمسًا بعد خمسين، وكون الصلاة ركعتين ثم أتمت صلاة الحضر وأقرت صلاة السفر، وكون العشرين في مقابل المائتين على صف القتال ثم خفف إلى مائة في مقابل مائتين، واستقرار حد الشرب أربعين بعد أن كانوا يضربونه بالجريد والنعال نحو كذا وكذا، والله تعالى أعلم.
٢ - ما روى ابن حزم معلقًا على مالك، عن نافع، أن سالم بن عبد الله بن عمر أخبره أن عائشة زوج النبي ﷺ أرسلت به إلى أم كلثوم أختها بنت أبي بكر الصديق
",True
2,393,-1,"- وهي ترضع -، فقالت: أرضعيه عشر رضعات حتى يدخل علي. قال سالم: فأرضعتني ثلاث رضعات، ثم مرضت أم كلثوم، فلم ترضعني؛ فلم أكن أدخل على عائشة أم المؤمنين من أجل أن أم كلثوم لم تتم لي عشرًا من الرضعات. (^١)
ونوقش بما يأتي: أ- إن عائشة ﵂ كانت تأخذ لنفسها بعشر رضعات، ولغيرها بخمس رضعات؛ لما تقدم من قولها: لا تحرم دون خمس رضعات. (^٢)
٣ - ما روى ابن حزم معلقًا على مالك، عن نافع، عن صفية بنت أبي عبيد؛ أنها أخبرته أن حفصة أم المؤمنين أرسلت عاصم بن عبد الله بن سعد إلى أختها فاطمة بنت عمر؛ ترضعه عشر رضعات ليدخل عليها - وهو صغير -، ففعلت، فكان يدخل عليها. (^٣) قال ابن حزم: عاصم بن عبد الله بن سعد، هذا هو مولى عمر بن الخطاب. (^٤)
أدلة القول الخامس: استدل أصحاب القول الخامس بما يأتي:
١ - ما روى عبد الله بن الزبير عن عائشة: إنما يحرم من الرضاع سبع رضعات. (^٥)
ونوقش بما يأتي: أ- إنه قد روي عنها غير هذا العدد بأسانيد أصح، وإذا كان الأمر كذلك سقط هذا القول؛ لأننا لم نجد له متعلّقًا. (^٦)
ب - الاضطراب في المتن، وهي علة قادحة في ثبوت الحديث، وأمارة عدم دقة الناقل، ولذلك قررابن القيم ت ٧٥١ هـ أن: هذا المذهب لا دليل عليه ا. هـ (^٧)
أدلة القول السادس: استُدل لأصحاب القول السادس بما يأتي:
١ - قول طاوس: كان لأزواج النبي ﷺ رضعات محرمات، ولسائر الناس رضعات معلومات. (^٨)
",True
2,394,-1,"ونوقش بما يأتي: أ- إن تمام قوله بعد مقولته الآنفة هو قوله: ثم ترك ذلك بعد ا. هـ (^١)
كما يمكن أن يناقش بما يأتي: ب- إن قوله ليس من الأدلة التي يحتج بها في الشريعة.
- الترجيح: بدا ترجح القول الأول - وهو أن كثير الرضاع وقليله يحرم - إذا أشبع؛ بحيث يسع مدلول أدلة الرضعات الخمس: الرضعاتِ غير المشبعة وإن أشبعت بجميعها، ثم استظهرت رجحان الخمس - كما في القول الثاني -؛ لأن الخمس مظنة الشبع الذي يقع معه انفتاق الأمعاء واشتداد العظام ونبات اللحم، وعادة الشريعة جارية بإلحاق الأحكام بمظانها لا بالمقطوع من محالِّها؛ كإلحاق حكم الترخص بالسفر كونه مظنة المشقة، والدخول على الزوجة بإرخاء الستر وإغلاق الباب ونحو ذلك مما تقع به الظنة للمواطأة، والرضعاتُ الخمسُ مظِنَّةُ الإشباع؛ إلحاقًا للحكم بمظنته، فإن أشبع بواحدة من دون أن تقصر مدة الالتقام والمص، لم يقع بها التحريم.
وقد يتهيب الناظر إلى أصحاب القول الأول من الجمع الغفير الذين تبنوه في القرون المفضلة وسوَّوا قليل الرضاع وكثيره في التحريم؛ إذا وصل إلى الجوف، حتى حكى الليث الاتفاق عليه، ولكن ذلك غير معتبر لما يأتي:
أولًا: كون قولِ النبي ﷺ مقدمًا عندنا، وقد توفي والأمر على خمس رضعات.
ثانيًا: إذا تقرر كون النسخ متأخرًا، فمن المحتمل أن يكون قربُ النسخ من الوقت الذي توفي فيه رسول الله ﷺ سببَ عدم بلوغه لمن لم ير في العدد شرطًا لإثبات التحريم من الرضاع، واعتمادهم الإطلاق في أصل الحكم ﴿وَأُمَّهَاتُكُمْ اللَّاتِي أَرْضَعْنَكُمْ﴾ [سورة النساء: ٢٣]،؛ بما فيهم بعض الصحابة - رضوان الله عليهم -؛ حيث توفي ﵊ والمنسوخ مما يتلى؛ فهم معذورون بذلك.
ثالثًا: إن النسخ أورث إشكالًا على أذهان بعض الأئمة آنذاك؛ من حيث إنه لم يدر أيهما المتقدم، وربما أخذ بقول لصحابي؛ كعائشة، وهي قد انطوت عنه بعد نسخه.
- ثمرة الخلاف: ترتب على الخلاف في هذه المسألة آثار في الفروع الآتية:
",True
2,395,-1,"١ - لو كان لرجل ثلاث نسوة لهن لبن منه، فأرضعن امرأة له صغرى؛ كل واحدة منهن رضعتين؛ حرمت على الأب ولم تحرم المرضعات عند من يشترط عددًا؛ كالحنابلة فيما صرحوا به، خلافًا لمن أثبت التحريم بالرضاع من دون أن يشترط عددًا. (^١)
٢ - إذا كان لامرأة لبن من زوج، فأرضعت طفلًا ثلاث رضعات، وانقطع لبنها، فتزوجت آخر، فصار لها منه لبن، فأرضعت منه الصبي رضعتين، صارت أمًّا له بغير خلاف عند القائلين بأن الخمس محرمات، ولم يصر واحد من الزوجين أبا له؛ لأنه لم يكمل عدد الرضاع من لبنه، ويحرم الرضيع - إن كان أنثى - على الرجلين؛ لكونه ربيبها، لا لكونه ولدهما (^٢)، ويحرم الرضيع على المرأة عند القائلين بأن الثلاث محرمات، ويحرم الرضيع على المرأة وعلى الزوجين عند القائلين بأن قليل الرضاع يحرم كما يحرم كثيره، ولا يحرم الحليب شيئًا عند من يقول بالسبع أو العشر.
- سبب الخلاف: يمكن إعادة سبب الخلاف في هذه المسألة إلى ما يأتي:
١ - حكم نسخ السنة الآحادية للقرآن، أو تخصيصه بها؛ فمن احتج بها؛ خصص إطلاق التحريم للأم الرضاعية في الكتاب بالعدد الوارد في السنة الأُحَادية، ومن لم يحتجَّ بها؛ لم ير فيما جاء من السنة قوةً لنسخ عموم الكتاب حين أطلق إسناد التحريم إلى الأم المرضعة، والأخوات من الرضاعة.
والأوجه الذي يدل على ما ترجح هو الرأي الأول؛ لأن السنة شرع من الله تعالى كما أن الكتاب شرع منه سبحانه، وليس في العقل ما يمنع من ذلك ولا في الشرع. (^٣)
٢ - هل العبرة بما روى الراوي أو بما رأى؟
فمن قدم رواية الراوي على رأيه - وهم الجمهور إن خالف ظاهر الحديث -؛ أخذ بدلالة ما صح من النصوص المرفوعة التي تقيد الرضاع المحرم بالعدد وإن روي خلافه عمن جاءت من طريقه من الصحابة، ومن قدم رأي الراوي على روايته - وهم الحنفية إن خصصه وبعض
",True
2,396,248,"المالكية -؛ قدموا رأي الراوي الموقوف عليه على ما رفعه إلى النبي ﷺ. (^١)
٣ - هل الزيادة على القرآن نسخ أو بيان إذا كانت الزيادة لا تستقل بنفسها؟
فمن لم يعد ذلك نسخًا - وهم الجمهور -؛ اعتبر أكثرهم العدد الوارد في السنة من الرضعات لتكون الأم الرضاعية في الكتاب محرَّمةً على المرتضع، ومن عدها نسخًا - وهم الحنفية ومن وافقهم بتنوع قيوداتهم -؛ أخذ بإطلاق حكم تحريم الأم الرضاعية في الكتاب دون الاعتداد بما ورد في السنة مما يقيد إطلاق الحكم بعدد الرضعات المجزئة لإثبات التحريم. (^٢)",True
2,396,249,"اختلف الفقهاء القائلون بالكمِّ أو العدد لإثبات التحريم من الرضاع فيما تعتبر به الرضعة مجزئة وكافية لإثبات على سبيل الانفراد عند من لا يشترط العدد، أو الاشتراك عند من يشترط عددًا، والثمرة العملية من الترجيح في المسألة الآنفة لا تترتب بدون بيان الراجح فيما تضبط به الرضعة، وقد كثر في كلام الفقهاء التمثيلُ بوقائع يحكمون إزاءها بثبوت التحريم من عدمه من خلال توصيف تلك الرضعة، وربما قرنوا ذلك بضابط؛ كالعرف، أو لا يقرنونه بضابط، ولكن يمكن استنباطه من خلال أحكامهم في فروع المسائل، وجملة آراء الفقهاء في ذلك مبيَّنة على ما يأتي:
القول الأول: أن تكون الرضعات متفرقات، وضابط التفرق: حدوث لبن جديد في الثدي.
وذلك أن يرضع المولود، ثم يقطع الرضاع، ثم يرضع، ثم يقطع الرضاع؛ فإذا رضع في واحدة منهن ما يعلم أنه قد وصل إلى جوفه ما قل منه وكثر فهي رضعة، وإذا قطع الرضاع ثم عاد لمثلها أو أكثر فهي رضعة.",False
2,397,-1,"ولا ينظر في هذا إلى قليل رضاعه ولا كثيره؛ إذا وصل إلى جوفه منه شيء؛ فهو رضعة، وما لم يتم خمسًا؛ لم يحرم بهن.
وهو مذهب الشافعي (^١).
القول الثاني: الرجوع في الرضعة والرضعات إلى العرف، وما تنزل عليه الأيمان في ذلك، ومتى تخلل فصل طويل تعدَّد.
فلو ارتضع، ثم قطع إعراضًا، واشتغل بشيء آخر، ثم عاد وارتضع؛ فهما رضعتان، ولو قطعت المرضعة، ثم عادت إلى الإرضاع؛ فهما رضعتان، ولو نام الصبي طويلًا، ثم انتبه من دون أن يكون الثدي في ثمه، وامتص؛ فرضعتان أيضًا.
ولا يحصل التعدد بعدم القطع البين؛ كما لو لفظ الثدي، ثم يعود إلى التقامه في الحال، ولا بأن يتحول من ثدي إلى ثدي، أو تحوله لنفاذ ما في الأول، ولا بأن يلهو عن الامتصاص والثدي في فمه، ولا بأن يقطع التنفس، ولا بأن يتخلل النومة الخفيفة، ولا بالنومة الطويلة إذا انتبه والثدي في ثمه فامتص، ولا بأن تقوم وتشتغل بشغل خفيف، ثم تعود إلى الإرضاع، فكل ذلك رضعة واحدة.
وبه قال الشافعية (^٢)، وصححه النووي (^٣).
القول الثالث: كالقول الأول (^٤)؛ إلا: إذا ارتضع، ثم قطع إعراضًا، واشتغل بشيء آخر، ثم عاد وارتضع، فهما رضعتان، ولو قطعت المرضعة، ثم عادت إلى الإرضاع، فهما رضعة.
وهو وجه قوي عند الشافعية (^٥).
القول الرابع: المرجع في معرفة الرضعة إلى العرف، فإذا ارتضع الصبي، وقطع قطعًا بيِّنًا باختياره؛ كان ذلك رضعة، فإذا عاد؛ كانت رضعة أخرى.
",True
2,398,-1,"وكذلك إن قطع شبعًا، أو لضيق نفس، أو لِمَلَّةٍ، أو للانتقال من ثدي إلى ثدي، أو لامرأة أخرى، أو لشيء يلهيه، أو قطعت عليه المرضعة بأن أُخرج الثدي من فمه؛ فإنه إذا عاد - ولو قريبًا - فهي رضعة أخرى.
وهذا ظاهر كلام أحمد في رواية حنبل (^١)، ووجه عند الحنابلة (^٢)؛ اختاره أبوبكر (^٣)، وصححه ابن قدامة (^٤)، والمرداوي (^٥)، وهو اختيار محمد بن إبراهيم (^٦).
القول الخامس: كالقول الرابع؛ إلا إنه إذا قطع لضيق نفس، أو للانتقال من ثدي إلى ثدي، أو لشيء يلهيه، أو قطعت عليه المرضعة؛ فإن جميع ذلك رضعة.
وهو وجه عند الحنابلة (^٧)؛ استظهره ابن القيم من مُحتمَلَي كلام أحمد (^٨).
القول السادس: إن لم يقطع باختياره؛ فهما رضعة؛ إلا أن يطول الفصل بينهما.
وبه قال ابن حامد من الحنابلة (^٩).
القول السابع: قطع كل رضعة من الأخرى، أو خمس مصات مفترقات كذلك، أو خمسٌ ما بين مصة ورضعة؛ تقطع كل واحدة من الأخرى؛ هذا إذا كانت المصة تغني شيئًا من دفع الجوع (^١٠)؛ بحيث يفتق الأمعاء ويخصب الجسم، وإلا؛ فليست شيئًا ولا تحرم شيئًا.
وبه قال ابن حزم (^١١).
- الأدلة: استدل بعض أصحاب الأقوال بأدلة، وهي كما يأتي:
",True
2,399,-1,"أدلة القول الأول: استدل أصحاب القول الأول بما يأتي:
أولًا: الاستدلال على كون الضابط في العد هو التفرُّق بحيث يتجدد حدوث اللبن في الثدي كل مرة:
١ - إن الرضيع إذا حلب له لبن كثير مرة واحد، فأوجره مرتين أو ثلاثًا؛ فهو لبنٌ واحد، ولا يكون إلا رضعةً واحدة، وليس كاللبن يحدث في الثدي؛ كلما خرج منه شيء حدث غيره، فيفرق فيه الرضاع حتى يكون خمسًا. (^١)
ثانيًا: الاستدلال على أن القطع لا يعتبر إلا ما انفصل انفصالًا بيِّنًا:
١ - كما يكون الحالف لا يأكل بالنهار إلا مرة فيكون يأكل ويتنفس بعد الازدراد إلى أن يأكل فيكون ذلك مرة وإن طال، ولو قطع ذلك قطعا بينًا بعد قليل أو كثير من الطعام ثم أكل كان حانثًا وكان هذا أكلتين. (^٢)
٢ - لأن الرضاع قد يكون بقية النفس والإرسال والعودة؛ كما يكون الطعام والشراب بقية النفس وهو طعام واحد. (^٣)
أدلة القول الثاني: استدل أصحاب القول الثاني بما يأتي:
١ - مثل الغذاء إذا تغذى به، ثم قطع الغذاء القطع البين، ثم عاد له؛ كانت أكلتين، وإن كان الطعام واحدًا؛ فكذلك إذا قُطِع عن الصبي الرضاع القطع البين، وإن كان اللبن واحدًا. (^٤)
أدلة القول الرابع: استدل أصحاب القول الرابع بما يأتي:
١ - إن الشرع ورد بالرضعة مطلقًا، ولم يحدها بزمن ولا مقدار، فدل ذلك على أنه ردهم إلى العرف. (^٥)
٢ - إن الأولى رضعة لو لم يعُدْ، فكانت رضعة وإن عاد قريبًا؛ لأن العود ارتضاع، كما لو قطع باختياره (^٦)، والشارع لم يحد الرضعة بزمان؛ فوجب أن يكون القريب كالبعيد. (^٧)
",True
2,400,-1,"٣ - إن اليسير من السعوط والوجور رضعة، فكذا هذا. (^١)
ونوقش بما يأتي: أ- إن السعوط والوجور مستقلٌّ ليس تابعًا لرضعة قبله، ولا هو من تمامها بخلاف مسألتنا؛ فإن الثانية تابعة للأولى، وهي من تمامها؛ فافترقا. (^٢)
٤ - إن الرضاع يصح من المرتضع ومن المرضعة، ولهذا لو أوجرته وهو نائم احتسب رضعة (^٣) - يريد: كفاية نية أحدهما أو فعله -.
أدلة القول الخامس: استدل أصحاب القول الخامس بما يأتي:
١ - أشبه ما لو أكل الآكل الطعام لقمة بعد لقمة، فإنه لا يعد أكلات (^٤)؛ فلو حلف: لا أكلت اليوم إلا أكلة واحدة، فاستدام الأكل زمنًا، أو قطع لشرب ماء أو انتقال من لون إلى لون أو انتظار لما يحمل إليه من الطعام؛ لم يعد إلا أكلة واحدة، فكذا ههنا. (^٥)
أدلة القول السابع: استدل أصحاب القول السابع بما يأتي:
١ - ما روت عائشة أم المؤمنين أن رسول الله ﵌ قال لها: ""انظرن من إخوتكن من الرضاعة؛ فإنما الرضاعة من المجاعة"". (^٦)
٢ - ما روى أبو هريرة عن النبي ﵌ أنه قال: ""لا يحرم من الرضاع إلا ما فتق الأمعاء"" (^٧)، وهذا في غاية الصحة، والحجة به قائمة. (^٨)
٣ - قول النبي ﵊: ""لا تحرم الرضعة ولا الرضعتان، ولا المصة ولا المصتان"" (^٩)، فعلمنا أن المصة غير الرضعة، فمن ذلك قلنا: إن استنفاد الراضع ما في الثديين
",True
2,401,-1,"متصلًا رضعة واحدة، وأن المصة لا تحرم، إلا إذا علمنا أنها قد سدت مسدًّا من الجوع ولا يوقن بوصولها إلى الأمعاء، وأن اليسير من ذلك الذي لا يسد مسدًّا من الجوع، ولا يوقن بوصوله إلى الأمعاء؛ لا يحرم شيئًا أصلًا، وبالله تعالى التوفيق. (^١)
٤ - ما روي عن عمر بن الخطاب أنه سئل: ما يحرم من الرضاع؟ فكتب إليه: إنه لا يحرم منها: الضرار، والعفافة، والملجة؛ فالضرار: أن ترضع المرأة الولدين كي تحرم بينهما، والعفافة: الشيء اليسير الذي يبقى في الثدي، والملجة: اختلاس المرأة ولد غيرها فتلقمه ثديها. (^٢)
٥ - قول ابن جريج: وأخبرني محمد بن عجلان أن عمر بن الخطاب أتى بغلام وجارية - أرادوا أن يناكحوا بينهما - قد علموا أن امرأة أرضعت أحدهما؟ فقال لها عمر: كيف أرضعت الآخر؟ قالت: مررت به وهو يبكي فأرضعته، أو قالت: فأمصصته. فقال عمر: ناكحوا بينهما؛ فإنما الرضاعة الخصابة. (^٣)
٦ - ما روي مرفوعًا وموقوفًا: ""لا يحرم إلا ما فتق الأمعاء: - يعني: من الرضاع -، و""لا يحرم من الرضاع إلا ما أنبت اللحم وأنشز العظم"" (^٤) (^٥).
الترجيح: يلحظ المتأمل في أصحاب الأقوال أن هذه المسألة لم يتطرق إليها من يتمشى على أصل أبي حنيفة (^٦)، ومالك (^٧)، وغيرهما (^٨)؛ ممن يكون عنده قليل الرضاع ككثيره في التحريم؛ لأنها لا ترد على أصلهم هذا.
",True
